,Tree ID,Species Name,DBH,Height,Crown Height,Crown Width,Canopy Cover,Tree Condition,Leaf Area,Leaf Biomass,Leaf Area Index,Basal Area,,Native to State
,,,(cm),(m),(m),(m),(m²),,(m²),(kg),,(m²),,
,3884,Picea abies,42.00,15.00,4.50,5.00,19.60,FAIR,84.30,14.10,4.30,0.10,,
,3885,Picea abies,45.00,16.00,4.80,6.00,28.30,FAIR,107.10,17.90,3.80,0.20,,
,3886,Morus nigra,11.00,3.00,0.90,2.00,3.10,FAIR,4.50,0.40,1.40,0.00,,
,3887,Morus nigra,11.00,3.00,0.90,2.00,3.10,FAIR,3.90,0.30,1.30,0.00,,
,3888,Morus nigra,8.00,3.00,0.90,1.00,0.80,FAIR,2.10,0.20,2.70,0.00,,
,3889,Cedrus atlantica,70.00,20.00,6.00,14.00,153.90,FAIR,345.20,80.90,2.20,0.40,,
,3890,Lagerstroemia,40.00,20.00,6.00,5.00,19.60,FAIR,61.30,7.90,3.10,0.10,,
,3891,Liquidambar styraciflua,15.00,6.00,1.80,3.00,7.10,FAIR,11.50,0.50,1.60,0.00,,
,3895,Populus nigra,83.00,11.00,3.30,10.00,78.50,FAIR,293.40,21.20,3.70,0.50,,
,3896,Populus nigra,82.40,25.00,7.50,8.00,50.30,FAIR,347.50,25.10,6.90,0.50,,
,3897,Robinia pseudoacacia,28.00,10.00,3.00,5.00,19.60,FAIR,34.90,1.90,1.80,0.10,,
,3898,Robinia pseudoacacia,28.00,9.00,2.70,4.00,12.60,FAIR,20.90,1.10,1.70,0.10,,
,3899,Robinia pseudoacacia,18.00,10.00,3.00,5.00,19.60,FAIR,32.10,1.70,1.60,0.00,,
,3900,Robinia pseudoacacia,26.00,8.00,2.40,4.00,12.60,FAIR,22.00,1.20,1.80,0.10,,
,3901,Robinia pseudoacacia,28.00,7.00,2.10,4.00,12.60,FAIR,24.10,1.30,1.90,0.10,,
,3902,Robinia pseudoacacia,18.00,7.00,2.10,4.00,12.60,FAIR,19.40,1.00,1.50,0.00,,
,3903,Robinia pseudoacacia,22.00,10.00,3.00,7.00,38.50,FAIR,68.90,3.70,1.80,0.00,,
,3905,Robinia pseudoacacia,48.00,12.00,3.60,6.00,28.30,FAIR,69.50,3.70,2.50,0.20,,
,3906,Robinia pseudoacacia,32.50,10.00,3.00,15.00,176.70,FAIR,329.70,17.80,1.90,0.10,,
,3908,Robinia pseudoacacia,28.00,12.00,3.60,6.00,28.30,FAIR,66.10,3.60,2.30,0.10,,
,3909,Tilia platyphyllos,18.00,6.00,1.80,3.00,7.10,FAIR,16.90,1.00,2.40,0.00,,
,3910,Ulmus pumila,70.00,16.00,4.80,12.00,113.10,FAIR,502.30,34.20,4.40,0.40,,
,3911,Ulmus pumila,55.00,21.00,6.30,9.00,63.60,FAIR,272.10,18.50,4.30,0.20,,
,3912,Ulmus pumila,60.00,21.00,6.30,11.00,95.00,FAIR,462.90,31.50,4.90,0.30,,
,3913,Ulmus pumila,80.00,23.00,6.90,13.00,132.70,FAIR,538.00,36.60,4.10,0.50,,
,3914,Fraxinus excelsior,30.00,9.00,2.70,8.00,50.30,FAIR,168.30,17.90,3.30,0.10,,
,3915,Malus,17.00,6.00,1.80,6.00,28.30,FAIR,47.20,4.10,1.70,0.00,,
,3916,Ulmus pumila,80.00,23.00,6.90,18.00,254.50,FAIR,645.00,43.90,2.50,0.50,,
,3917,Celtis australis,80.00,14.00,4.20,4.00,12.60,FAIR,65.40,3.90,5.20,0.50,,
,3918,Celtis australis,60.00,14.00,4.20,6.00,28.30,FAIR,124.20,7.30,4.40,0.30,,
,3919,Magnolia x soulangeana,18.00,6.00,1.80,12.00,113.10,FAIR,224.40,15.00,2.00,0.00,,
,3920,Pinus nigra,32.00,12.00,3.60,3.00,7.10,FAIR,29.10,2.80,4.10,0.10,,
,3921,Celtis australis,70.00,15.00,4.50,8.00,50.30,FAIR,251.00,14.80,5.00,0.40,,
,3922,Celtis australis,65.00,15.00,4.50,9.00,63.60,FAIR,251.80,14.80,4.00,0.30,,
,3923,Celtis australis,85.00,18.00,5.40,11.00,95.00,FAIR,514.00,30.30,5.40,0.60,,
,3924,Celtis australis,45.00,16.00,4.80,10.00,78.50,FAIR,351.90,20.70,4.50,0.20,,
,3925,Celtis australis,45.00,15.00,4.50,15.00,176.70,FAIR,427.10,25.20,2.40,0.20,,
,3926,Celtis australis,60.00,18.00,5.40,9.00,63.60,FAIR,343.10,20.20,5.40,0.30,,
,3927,Metasequoia glyptostroboides,50.00,25.00,7.50,6.00,28.30,FAIR,184.30,10.40,6.50,0.20,,
,3928,Picea abies,15.00,10.00,3.00,4.00,12.60,FAIR,23.30,3.90,1.90,0.00,,
,3929,Populus nigra,60.00,25.00,7.50,5.00,19.60,FAIR,144.70,10.40,7.40,0.30,,
,3930,Populus nigra,60.00,20.00,6.00,6.00,28.30,FAIR,137.20,9.90,4.90,0.30,,
,3931,Robinia pseudoacacia,18.00,12.00,3.60,2.00,3.10,FAIR,7.80,0.40,2.50,0.00,,
,3932,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,4.50,0.20,1.40,0.00,,
,3933,Salix,10.00,20.00,6.00,3.00,7.10,FAIR,26.10,1.60,3.70,0.00,,
,3934,Salix,10.00,20.00,6.00,3.00,7.10,FAIR,20.10,1.20,2.80,0.00,,
,3935,Salix,10.00,20.00,6.00,3.00,7.10,FAIR,21.60,1.30,3.10,0.00,,
,3936,Salix,10.00,20.00,6.00,3.00,7.10,FAIR,24.60,1.50,3.50,0.00,,
,3937,Taxodium distichum,29.00,10.00,3.00,3.00,7.10,FAIR,18.30,1.00,2.60,0.10,,
,3938,Taxodium distichum,29.00,10.00,3.00,3.00,7.10,FAIR,19.50,1.10,2.80,0.10,,
,3939,Fagus sylvatica,25.00,14.00,4.20,4.00,12.60,FAIR,42.10,2.10,3.30,0.00,,
,3940,Juglans regia,50.00,28.00,8.40,5.00,19.60,FAIR,140.30,5.90,7.10,0.20,,
,3941,Juglans regia,60.00,30.00,9.00,4.00,12.60,FAIR,130.20,5.50,10.40,0.30,,
,3942,Prunus avium,25.00,8.00,2.40,4.00,12.60,FAIR,25.40,2.00,2.00,0.00,,
,3943,Prunus avium,50.00,16.00,4.80,4.00,12.60,FAIR,52.50,4.10,4.20,0.20,,
,3944,Acer campestre,30.00,15.00,4.50,3.00,7.10,FAIR,24.60,1.40,3.50,0.10,,
,3945,Acer campestre,15.00,6.00,1.80,3.00,7.10,FAIR,13.70,0.80,1.90,0.00,,
,3946,Acer campestre,20.00,6.00,1.80,4.00,12.60,FAIR,25.60,1.40,2.00,0.00,,
,3947,Carpinus betulus,20.00,8.00,2.40,4.00,12.60,FAIR,37.50,2.30,3.00,0.00,,
,3948,Carpinus betulus,35.00,15.00,4.50,4.00,12.60,FAIR,69.80,4.20,5.60,0.10,,
,3949,Carpinus betulus,20.00,8.00,2.40,4.00,12.60,FAIR,28.90,1.70,2.30,0.00,,
,3950,Celtis australis,35.00,25.00,7.50,4.00,12.60,FAIR,84.00,5.00,6.70,0.10,,
,3951,Aesculus hippocastanum,18.00,6.00,1.80,4.00,12.60,FAIR,29.50,2.10,2.40,0.00,,
,3952,Aesculus hippocastanum,20.00,6.00,1.80,4.00,12.60,FAIR,30.70,2.10,2.40,0.00,,
,3953,Aesculus hippocastanum,65.00,14.00,4.20,10.00,78.50,FAIR,451.00,31.50,5.70,0.30,,
,3954,Aesculus hippocastanum,15.00,12.00,3.60,6.00,28.30,FAIR,91.30,6.40,3.20,0.00,,
,3955,Aesculus hippocastanum,15.00,5.00,1.50,2.00,3.10,FAIR,8.60,0.60,2.70,0.00,,
,3958,Ilex,8.00,3.50,1.00,1.50,1.80,FAIR,2.50,0.30,1.40,0.00,,
,3959,Ilex,8.00,5.00,1.50,1.50,1.80,FAIR,3.00,0.40,1.70,0.00,,
,3960,Platanus occidentalis,48.00,18.00,5.40,12.00,113.10,FAIR,350.20,17.00,3.10,0.20,,
,3961,Quercus rubra,7.00,4.00,1.20,1.50,1.80,FAIR,3.10,0.30,1.80,0.00,,
,3962,Quercus rubra,7.00,4.00,1.20,1.50,1.80,FAIR,3.60,0.30,2.00,0.00,,
,3963,Tilia x europaea,8.00,5.00,1.50,2.50,4.90,FAIR,6.90,0.30,1.40,0.00,,
,3965,Quercus robur,10.00,4.00,1.20,2.00,3.10,FAIR,4.60,0.30,1.50,0.00,,
,3966,Platanus x acerifolia 'Bloodgood',18.00,6.00,1.80,7.00,38.50,FAIR,80.30,3.70,2.10,0.00,,
,3974,Platanus x acerifolia 'Bloodgood',15.00,5.00,1.50,4.00,12.60,FAIR,19.30,0.90,1.50,0.00,,
,3975,Robinia pseudoacacia,10.00,10.00,3.00,2.00,3.10,FAIR,5.80,0.30,1.90,0.00,,
,3976,Tilia x europaea,18.00,8.00,2.40,6.00,28.30,FAIR,64.60,3.00,2.30,0.00,,
,3977,Quercus robur,15.00,6.00,1.80,5.00,19.60,FAIR,30.00,2.00,1.50,0.00,,
,3978,Quercus robur,18.00,6.00,1.80,6.00,28.30,FAIR,43.70,2.90,1.50,0.00,,
,3979,Robinia pseudoacacia,10.00,10.00,3.00,2.00,3.10,FAIR,5.40,0.30,1.70,0.00,,
,3980,Liquidambar styraciflua,14.00,7.00,2.10,6.00,28.30,FAIR,56.50,2.60,2.00,0.00,,
,3981,Cedrus deodara,106.60,28.00,8.40,16.00,201.10,FAIR,606.00,142.10,3.00,0.90,,
,3982,Cedrus deodara,126.10,26.00,7.80,14.00,153.90,FAIR,429.50,100.70,2.80,1.20,,
,3983,Cedrus deodara,99.60,24.00,7.20,13.00,132.70,FAIR,373.60,87.60,2.80,0.80,,
,3984,Cedrus deodara,93.30,19.00,5.70,10.00,78.50,FAIR,395.90,92.80,5.00,0.70,,
,3985,Morus nigra,15.00,5.00,1.50,5.00,19.60,FAIR,28.40,2.40,1.40,0.00,,
,3986,Morus nigra,8.00,3.00,0.90,2.00,3.10,FAIR,4.60,0.40,1.50,0.00,,
,3988,Morus nigra,8.00,3.00,0.90,2.00,3.10,FAIR,4.60,0.40,1.50,0.00,,
,3989,Morus nigra,8.00,3.00,0.90,2.00,3.10,FAIR,4.30,0.40,1.40,0.00,,
,3990,Morus nigra,11.00,3.00,0.90,2.00,3.10,FAIR,4.80,0.40,1.50,0.00,,
,3991,Ulmus minor,60.00,4.00,1.20,5.00,19.60,FAIR,43.70,3.00,2.20,0.30,,
,3992,Morus nigra,11.00,3.00,0.90,2.00,3.10,FAIR,5.10,0.40,1.60,0.00,,
,3993,Morus nigra,11.00,2.00,0.60,2.00,3.10,FAIR,5.10,0.40,1.60,0.00,,
,3996,Morus nigra,11.00,2.00,0.60,2.00,3.10,FAIR,4.80,0.40,1.50,0.00,,
,3997,Morus nigra,8.00,3.00,0.90,2.00,3.10,FAIR,4.60,0.40,1.50,0.00,,
,3999,Ulmus pumila,65.00,6.00,1.80,5.00,19.60,FAIR,59.60,4.10,3.00,0.30,,
,4000,Morus nigra,8.00,3.00,0.90,2.00,3.10,FAIR,3.80,0.30,1.20,0.00,,
,4001,Morus nigra,16.00,4.00,1.20,5.00,19.60,FAIR,31.10,2.60,1.60,0.00,,
,4004,Morus nigra,8.00,3.00,0.90,2.00,3.10,FAIR,3.80,0.30,1.20,0.00,,
,4006,Pinus strobus,14.00,10.00,3.00,4.00,12.60,FAIR,26.40,1.70,2.10,0.00,,
,4007,Pinus strobus,20.00,11.00,3.30,4.00,12.60,FAIR,31.80,2.00,2.50,0.00,,
,4009,Betula pendula,24.00,11.00,3.30,4.00,12.60,FAIR,27.70,1.60,2.20,0.00,,
,4010,Liquidambar styraciflua,19.00,8.00,2.40,5.00,19.60,FAIR,40.70,1.90,2.10,0.00,,
,4011,Liquidambar styraciflua,14.00,7.00,2.10,4.00,12.60,FAIR,23.00,1.10,1.80,0.00,,
,4012,Liquidambar styraciflua,19.00,7.00,2.10,4.00,12.60,FAIR,25.60,1.20,2.00,0.00,,
,4013,Liquidambar styraciflua,19.00,8.00,2.40,4.00,12.60,FAIR,28.80,1.30,2.30,0.00,,
,4014,Liquidambar styraciflua,13.00,6.00,1.80,4.00,12.60,FAIR,21.10,1.00,1.70,0.00,,
,4016,Liquidambar styraciflua,18.00,8.00,2.40,5.00,19.60,FAIR,45.10,2.10,2.30,0.00,,
,4017,Liquidambar styraciflua,14.00,6.00,1.80,3.50,9.60,FAIR,13.70,0.60,1.40,0.00,,
,4018,Ulmus,84.00,12.00,3.60,12.00,113.10,FAIR,360.60,24.60,3.20,0.60,,
,4019,Acer rubrum,14.00,4.00,1.20,6.00,28.30,FAIR,48.80,3.30,1.70,0.00,,
,4020,Carpinus betulus,3.00,3.00,0.90,2.00,3.10,FAIR,4.40,0.30,1.40,0.00,,
,4021,Fagus sylvatica,80.00,12.00,3.60,12.00,113.10,FAIR,421.70,21.10,3.70,0.50,,
,4022,Fraxinus excelsior,30.00,10.00,3.00,8.00,50.30,FAIR,196.40,20.90,3.90,0.10,,
,4023,Fraxinus excelsior,17.00,10.00,3.00,8.00,50.30,FAIR,160.80,17.10,3.20,0.00,,
,4024,Fraxinus angustifolia ssp. Oxycarpa,13.00,7.00,2.10,3.00,7.10,FAIR,14.40,1.00,2.00,0.00,,
,4025,Aesculus hippocastanum,50.00,12.00,3.60,10.00,78.50,FAIR,372.00,26.00,4.70,0.20,,
,4026,Fagus sylvatica,35.00,10.00,3.00,11.00,95.00,FAIR,255.90,12.80,2.70,0.10,,
,4027,Fagus sylvatica,60.00,14.00,4.20,14.00,153.90,FAIR,379.20,19.00,2.50,0.30,,
,4028,Fagus sylvatica,60.00,14.00,4.20,14.00,153.90,FAIR,464.10,23.20,3.00,0.30,,
,4029,Prunus avium,35.00,7.00,2.10,8.00,50.30,FAIR,104.00,8.00,2.10,0.10,,
,4031,Prunus cerasifera,9.00,8.00,2.40,3.00,7.10,FAIR,11.60,0.70,1.60,0.00,,
,4032,Tilia,18.00,8.00,2.40,6.00,28.30,FAIR,78.10,3.60,2.80,0.00,,
,4033,Tilia x europaea,12.00,6.00,1.80,4.00,12.60,FAIR,19.10,0.90,1.50,0.00,,
,4034,Carpinus betulus,60.00,20.00,6.00,4.00,12.60,FAIR,101.00,6.10,8.00,0.30,,
,4035,Carpinus betulus,40.00,18.00,5.40,4.00,12.60,FAIR,77.60,4.70,6.20,0.10,,
,4036,Carpinus betulus,70.00,25.00,7.50,4.00,12.60,FAIR,162.90,9.80,13.00,0.40,,
,4037,Carpinus betulus,10.00,8.00,2.40,2.00,3.10,FAIR,8.30,0.50,2.60,0.00,,
,4038,Carpinus betulus,10.00,8.00,2.40,2.00,3.10,FAIR,9.50,0.60,3.00,0.00,,
,4039,Carpinus betulus,10.00,8.00,2.40,2.00,3.10,FAIR,9.50,0.60,3.00,0.00,,
,4040,Carpinus betulus,10.00,8.00,2.40,2.00,3.10,FAIR,8.90,0.50,2.80,0.00,,
,4041,Carpinus betulus,10.00,8.00,2.40,2.00,3.10,FAIR,10.10,0.60,3.20,0.00,,
,4042,Carpinus betulus,6.00,7.00,2.10,1.50,1.80,FAIR,4.40,0.30,2.50,0.00,,
,4043,Cercis siliquastrum,4.00,4.00,1.20,2.00,3.10,FAIR,2.60,0.20,0.80,0.00,,
,4044,Cercis siliquastrum,12.00,3.00,0.90,2.00,3.10,FAIR,4.40,0.30,1.40,0.00,,
,4045,Cercis siliquastrum,6.00,4.00,1.20,2.00,3.10,FAIR,3.60,0.20,1.20,0.00,,
,4046,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,3.70,0.20,1.20,0.00,,
,4047,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,4.20,0.20,1.30,0.00,,
,4048,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,4.80,0.30,1.50,0.00,,
,4049,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,4.50,0.20,1.40,0.00,,
,4050,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,4.80,0.30,1.50,0.00,,
,4051,Robinia pseudoacacia,30.00,22.00,6.60,3.00,7.10,FAIR,38.00,2.00,5.40,0.10,,
,4052,Robinia pseudoacacia,12.00,12.00,3.60,2.00,3.10,FAIR,8.70,0.50,2.80,0.00,,
,4053,Robinia pseudoacacia,5.00,8.00,2.40,1.50,1.80,FAIR,2.70,0.10,1.50,0.00,,
,4054,Robinia pseudoacacia,12.00,12.00,3.60,2.00,3.10,FAIR,8.70,0.50,2.80,0.00,,
,4055,Celtis australis,60.00,20.00,6.00,4.00,12.60,FAIR,75.10,4.40,6.00,0.30,,
,4056,Robinia pseudoacacia,32.00,20.00,6.00,4.00,12.60,FAIR,55.30,3.00,4.40,0.10,,
,4057,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,4.50,0.20,1.40,0.00,,
,4058,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,4.80,0.30,1.50,0.00,,
,4059,Robinia pseudoacacia,5.00,8.00,2.40,2.00,3.10,FAIR,4.80,0.30,1.50,0.00,,
,4060,Sambucus nigra,6.00,5.00,1.50,4.00,12.60,FAIR,13.70,0.70,1.10,0.00,,
,4061,Sambucus nigra,6.00,5.00,1.50,4.00,12.60,FAIR,13.70,0.70,1.10,0.00,,
,4062,Sambucus nigra,6.00,5.00,1.50,4.00,12.60,FAIR,13.70,0.70,1.10,0.00,,
,4063,Sambucus nigra,6.00,5.00,1.50,4.00,12.60,FAIR,10.50,0.60,0.80,0.00,,
,4064,Acer negundo,25.00,15.00,4.50,4.00,12.60,FAIR,46.40,4.20,3.70,0.00,,
,4065,Acer platanoides,20.00,10.00,3.00,4.00,12.60,FAIR,34.40,1.90,2.70,0.00,,
,4066,Celtis australis,25.00,20.00,6.00,4.00,12.60,FAIR,55.20,3.30,4.40,0.00,,
,4068,Acer campestre,20.00,5.00,1.50,3.00,7.10,FAIR,10.90,0.60,1.50,0.00,,
,4069,Aesculus hippocastanum,30.00,20.00,6.00,5.00,19.60,FAIR,93.00,6.50,4.70,0.10,,
,4070,Alnus glutinosa,50.00,16.00,4.80,5.00,19.60,FAIR,103.10,7.50,5.20,0.20,,
,4071,Alnus glutinosa,50.00,16.00,4.80,5.00,19.60,FAIR,97.10,7.10,4.90,0.20,,
,4072,Aesculus hippocastanum,30.00,8.00,2.40,4.00,12.60,FAIR,39.90,2.80,3.20,0.10,,
,4073,Aesculus hippocastanum,25.00,6.00,1.80,4.00,12.60,FAIR,33.20,2.30,2.60,0.00,,
,4074,Aesculus hippocastanum,62.00,12.00,3.60,10.00,78.50,FAIR,453.50,31.70,5.80,0.30,,
,4075,Aesculus hippocastanum,60.00,12.00,3.60,8.00,50.30,FAIR,218.40,15.30,4.30,0.30,,
,4076,Aesculus hippocastanum,18.00,7.00,2.10,4.00,12.60,FAIR,26.00,1.80,2.10,0.00,,
,4077,Aesculus hippocastanum,28.00,8.00,2.40,6.00,28.30,FAIR,83.60,5.80,3.00,0.10,,
,4078,Aesculus hippocastanum,38.00,10.00,3.00,6.00,28.30,FAIR,115.50,8.10,4.10,0.10,,
,4079,Aesculus hippocastanum,40.00,8.00,2.40,6.00,28.30,FAIR,107.20,7.50,3.80,0.10,,
,4080,Aesculus hippocastanum,45.00,9.00,2.70,6.00,28.30,FAIR,117.00,8.20,4.10,0.20,,
,4081,Aesculus hippocastanum,70.00,12.00,3.60,8.00,50.30,FAIR,230.60,16.10,4.60,0.40,,
,4082,Aesculus hippocastanum,60.00,12.00,3.60,8.00,50.30,FAIR,283.50,19.80,5.60,0.30,,
,4083,Aesculus hippocastanum,50.00,9.00,2.70,8.00,50.30,FAIR,213.50,14.90,4.20,0.20,,
,4084,Aesculus hippocastanum,80.00,14.00,4.20,8.00,50.30,FAIR,334.90,23.40,6.70,0.50,,
,4085,Aesculus hippocastanum,30.00,6.00,1.80,6.00,28.30,FAIR,83.20,5.80,2.90,0.10,,
,4086,Aesculus hippocastanum,40.00,12.00,3.60,5.00,19.60,FAIR,82.20,5.70,4.20,0.10,,
,4087,Aesculus hippocastanum,50.00,8.00,2.40,7.00,38.50,FAIR,168.40,11.80,4.40,0.20,,
,4088,Aesculus hippocastanum,35.00,7.00,2.10,4.00,12.60,FAIR,37.40,2.60,3.00,0.10,,
,4089,Aesculus hippocastanum,40.00,8.00,2.40,4.00,12.60,FAIR,41.70,2.90,3.30,0.10,,
,4090,Aesculus hippocastanum,25.00,8.00,2.40,2.00,3.10,FAIR,11.30,0.80,3.60,0.00,,
,4091,Aesculus hippocastanum,60.00,8.00,2.40,8.00,50.30,FAIR,220.40,15.40,4.40,0.30,,
,4092,Aesculus hippocastanum,28.00,6.00,1.80,4.00,12.60,FAIR,34.50,2.40,2.70,0.10,,
,4093,Aesculus hippocastanum,25.00,5.00,1.50,3.00,7.10,FAIR,16.20,1.10,2.30,0.00,,
,4094,Ilex,8.00,5.00,1.50,1.50,1.80,FAIR,3.00,0.40,1.70,0.00,,
,4095,Ilex,8.00,5.00,1.50,1.50,1.80,FAIR,2.30,0.30,1.30,0.00,,
,4096,Ilex,8.00,5.00,1.50,1.50,1.80,FAIR,3.00,0.40,1.70,0.00,,
,4097,Ilex,8.00,5.00,1.50,1.50,1.80,FAIR,2.60,0.40,1.50,0.00,,
,4098,Ilex,8.00,6.00,1.80,1.50,1.80,FAIR,2.70,0.40,1.50,0.00,,
,4099,Ilex,8.00,5.00,1.50,1.50,1.80,FAIR,2.30,0.30,1.30,0.00,,
,4100,Ilex,8.00,5.00,1.50,1.50,1.80,FAIR,2.60,0.40,1.50,0.00,,
,4101,Platanus x acerifolia 'Bloodgood',22.00,7.00,2.10,6.00,28.30,FAIR,69.30,3.20,2.40,0.00,,
,4102,Platanus x acerifolia 'Bloodgood',21.00,7.00,2.10,5.00,19.60,FAIR,39.40,1.80,2.00,0.00,,
,4103,Platanus x acerifolia 'Bloodgood',17.00,7.00,2.10,2.00,3.10,FAIR,7.20,0.30,2.30,0.00,,
,4104,Platanus x acerifolia 'Bloodgood',23.00,7.00,2.10,6.00,28.30,FAIR,70.30,3.20,2.50,0.00,,
,4105,Platanus x acerifolia 'Bloodgood',20.00,6.00,1.80,5.00,19.60,FAIR,41.40,1.90,2.10,0.00,,
,4106,Platanus x acerifolia 'Bloodgood',24.00,7.00,2.10,6.00,28.30,FAIR,71.40,3.30,2.50,0.00,,
,4107,Platanus x acerifolia 'Bloodgood',23.00,7.00,2.10,6.00,28.30,FAIR,58.20,2.70,2.10,0.00,,
,4108,Prunus,8.00,3.50,1.00,2.00,3.10,FAIR,4.90,0.40,1.60,0.00,,
,4109,Magnolia kobus,5.00,3.50,1.00,1.00,0.80,FAIR,1.90,0.10,2.40,0.00,,
,4111,Ulmus,57.50,12.40,3.70,8.80,60.30,FAIR,242.70,16.50,4.00,0.30,,
,4112,Ulmus,57.50,12.40,3.70,8.80,60.30,FAIR,242.70,16.50,4.00,0.30,,
,4113,Ulmus,38.20,12.00,3.60,10.00,78.50,FAIR,270.10,18.40,3.40,0.10,,
,4114,Fagus sylvatica,30.00,12.00,3.60,4.00,12.60,FAIR,35.20,1.80,2.80,0.10,,
,4115,Fagus sylvatica,60.00,12.00,3.60,8.00,50.30,FAIR,183.60,9.20,3.70,0.30,,
,4116,Fagus sylvatica,7.00,6.00,1.80,3.00,7.10,FAIR,9.80,0.50,1.40,0.00,,
,4117,Fagus sylvatica,40.00,12.00,3.60,7.00,38.50,FAIR,142.60,7.10,3.70,0.10,,
,4119,Fagus sylvatica,50.00,15.00,4.50,8.00,50.30,FAIR,229.20,11.50,4.60,0.20,,
,4120,Fagus sylvatica,60.00,18.00,5.40,8.00,50.30,FAIR,223.00,11.20,4.40,0.30,,
,4121,Fagus sylvatica,60.00,18.00,5.40,11.00,95.00,FAIR,339.40,17.00,3.60,0.30,,
,4122,Juglans regia,40.00,10.00,3.00,14.00,153.90,FAIR,358.40,15.10,2.30,0.10,,
,4123,Quercus rubra,35.00,10.00,3.00,12.00,113.10,FAIR,340.40,27.10,3.00,0.10,,
,4124,Ulmus,80.00,22.00,6.60,20.00,314.20,FAIR,867.60,59.10,2.80,0.50,,
,4125,Ulmus,70.00,20.00,6.00,13.00,132.70,FAIR,460.20,31.30,3.50,0.40,,
,4126,Ulmus,55.00,18.00,5.40,12.00,113.10,FAIR,414.40,28.20,3.70,0.20,,
,4128,Crataegus monogyna,9.00,3.50,1.00,2.00,3.10,FAIR,5.00,0.60,1.60,0.00,,
,4129,Crataegus monogyna,10.00,5.00,1.50,4.00,12.60,FAIR,20.20,2.50,1.60,0.00,,
,4130,Pyrus communis,13.00,6.00,1.80,1.50,1.80,FAIR,3.60,0.30,2.10,0.00,,
,4132,Prunus cerasifera,13.00,6.00,1.80,1.50,1.80,FAIR,4.80,0.30,2.70,0.00,,
,4133,Cercis siliquastrum,10.00,4.00,1.20,2.50,4.90,FAIR,5.60,0.40,1.10,0.00,,
,4134,Cercis siliquastrum,10.00,4.00,1.20,2.50,4.90,FAIR,5.60,0.40,1.10,0.00,,
,4135,Cercis siliquastrum,10.00,4.00,1.20,3.50,9.60,FAIR,9.20,0.60,1.00,0.00,,
,4164,Tilia cordata,13.00,6.00,1.80,3.00,7.10,FAIR,15.10,1.10,2.10,0.00,,
,4166,Acer negundo,24.00,7.00,2.10,5.00,19.60,FAIR,45.30,4.10,2.30,0.00,,
,4167,Fagus sylvatica,4.00,3.50,1.00,0.50,0.20,FAIR,0.60,0.00,3.10,0.00,,
,4168,Tilia cordata,10.00,5.00,1.50,3.00,7.10,FAIR,12.80,1.00,1.80,0.00,,
,4169,Betula pendula,35.00,14.50,4.40,6.00,28.30,FAIR,80.60,4.80,2.90,0.10,,
,4170,Acer saccharinum,39.20,16.00,4.80,7.00,38.50,FAIR,135.40,7.10,3.50,0.10,,
,4171,Acer saccharinum,42.30,16.00,4.80,5.00,19.60,FAIR,91.40,4.80,4.70,0.10,,
,4172,Tilia cordata,7.00,4.00,1.20,2.50,4.90,FAIR,7.90,0.60,1.60,0.00,,
,4173,Tilia cordata,8.00,4.00,1.20,2.00,3.10,FAIR,5.10,0.40,1.60,0.00,,
,4174,Tilia cordata,10.00,3.50,1.00,2.50,4.90,FAIR,8.70,0.70,1.80,0.00,,
,4176,Tilia cordata,11.00,6.00,1.80,3.00,7.10,FAIR,12.60,0.90,1.80,0.00,,
,4177,Tilia cordata,8.00,5.00,1.50,2.00,3.10,FAIR,5.50,0.40,1.80,0.00,,
,4179,Tilia cordata,7.00,3.00,0.90,1.00,0.80,FAIR,2.60,0.20,3.30,0.00,,
,4180,Tilia cordata,12.00,6.00,1.80,4.00,12.60,FAIR,19.10,1.40,1.50,0.00,,
,4181,Fagus sylvatica,4.00,3.50,1.00,1.00,0.80,FAIR,1.90,0.10,2.40,0.00,,
,4182,Fagus sylvatica,6.00,4.50,1.30,1.00,0.80,FAIR,2.50,0.10,3.20,0.00,,
,4183,Fagus sylvatica,4.00,3.50,1.00,1.00,0.80,FAIR,2.00,0.10,2.50,0.00,,
,4184,Cupressus sempervirens,10.00,6.00,1.80,1.00,0.80,FAIR,3.20,0.70,4.10,0.00,,
,4185,Tilia cordata,19.00,7.00,2.10,6.00,28.30,FAIR,76.20,5.70,2.70,0.00,,
,4186,Tilia cordata,26.00,8.00,2.40,8.00,50.30,FAIR,148.70,11.10,3.00,0.10,,
,4187,Tilia cordata,21.00,7.00,2.10,7.00,38.50,FAIR,115.50,8.70,3.00,0.00,,
,4188,Tilia cordata,22.00,8.00,2.40,7.00,38.50,FAIR,94.10,7.00,2.40,0.00,,
,4189,Platanus x hispanica,32.00,10.00,3.00,11.00,95.00,FAIR,264.90,12.20,2.80,0.10,,
