TreeID,SpeciesName,DBH,ReplacementValue,CarbonStorage,GrossCarbonSequestration,AvoidedRunoff,PollutionRemoval,TotalAnnualBenefits
1065,Pyrus calleryana,13,544.27,35.6,2.1,0,33.8,0.59
1066,Pyrus calleryana,16,656.57,59.2,2.8,0,38.7,0.75
1067,Pyrus calleryana,16,656.57,59.2,2.8,0,34.2,0.71
1068,Pyrus calleryana,12,512,29.3,1.9,0,8.1,0.36
1069,Pyrus calleryana,12,512,29.3,1.9,0,29.2,0.52
1070,Pyrus calleryana,19,792.11,90.2,3.6,0.1,41.1,0.89
1071,Pyrus calleryana,9,225.72,14.5,1.2,0,7.5,0.26
1072,Pyrus calleryana,8,178.35,10.9,1.1,0,5.8,0.21
1073,Pyrus calleryana,18,744.35,79,3.3,0.1,40.3,0.84
1074,Pyrus calleryana,13,544.27,35.6,2.1,0,16.5,0.46
1110,Tilia cordata,18,827.99,60,2.4,0.1,89.8,1.07
1111,Tilia cordata,18,827.99,60,2.4,0.1,108.5,1.21
1112,Tilia cordata,18,827.99,60,2.4,0.1,108.5,1.21
1113,Tilia cordata,18,827.99,60,2.4,0.1,102.3,1.16
1114,Tilia cordata,18,827.99,60,2.4,0.1,96,1.12
1115,Tilia cordata,15,662.69,39,1.9,0.1,59.3,0.76
1116,Tilia cordata,15,662.69,39,1.9,0.1,63,0.78
1117,Tilia cordata,15,662.69,39,1.9,0,36.7,0.58
1118,Tilia cordata,15,662.69,39,1.9,0.1,55.7,0.73
1119,Tilia cordata,19,889.77,68.2,2.6,0.1,91.5,1.11
1120,Tilia cordata,19,889.77,68.2,2.6,0.1,97.9,1.16
1121,Tilia cordata,19,889.77,68.2,2.6,0.1,110.6,1.26
1122,Tilia cordata,14,614.27,33.2,1.7,0.1,57.4,0.71
1123,Acer campestre,15,642.61,56.6,1.8,0.3,244.8,2.13
1124,Tilia cordata,15,662.69,39,1.9,0,34.5,0.57
1125,Tilia cordata,10,360.47,15,1.1,0,26,0.37
1126,Tilia cordata,18,827.99,60,2.4,0.1,113.7,1.25
1127,Tilia cordata,15,662.69,39,1.9,0,36.4,0.58
1128,Tilia cordata,15,662.69,39,1.9,0.1,41.4,0.62
1129,Tilia cordata,15,662.69,39,1.9,0.1,44,0.64
1130,Tilia cordata,18,827.99,60,2.4,0.1,44.2,0.73
1131,Tilia cordata,18,827.99,60,2.4,0.1,46.9,0.75
1132,Tilia cordata,9,291.98,11.7,1,0,18,0.29
1133,Tilia cordata,17,769.55,52.4,2.3,0.1,43.2,0.69
1134,Tilia cordata,13,569.19,27.9,1.6,0,15.7,0.37
1135,Morus alba,24,1069.62,93.3,2.9,0.2,142.6,1.54
1136,Morus alba,24,1069.62,93.3,2.9,0.2,163.9,1.7
1137,Morus alba,18,744.35,46.6,1.9,0.1,112.2,1.16
1138,Morus alba,26,1198.7,113.2,3.3,0.3,256.9,2.46
1139,Morus alba,19,792.11,53.1,2.1,0.1,82.4,0.96
1140,Morus alba,19,792.11,53.1,2.1,0.1,68.2,0.85
1141,Morus alba,19,792.11,53.1,2.1,0.1,82.4,0.96
1142,Morus alba,19,792.11,53.1,2.1,0.1,82.4,0.96
1143,Morus alba,19,792.11,53.1,2.1,0.1,63.4,0.82
1144,Morus alba,19,792.11,53.1,2.1,0.1,82.4,0.96
1145,Morus alba,21,895.37,67.6,2.4,0.1,80.4,0.99
1146,Morus alba,24,1069.62,93.3,2.9,0.2,137,1.5
1147,Morus alba,21,895.37,67.6,2.4,0.1,80.4,0.99
1148,Morus alba,21,895.37,67.6,2.4,0.1,65.7,0.88
1149,Morus alba,27,1267.12,124,3.4,0.1,118.2,1.44
1150,Morus alba,16,656.57,35,1.7,0.1,77.5,0.85
1151,Morus alba,32,1647.9,187,4.4,0.2,168.5,1.97
1152,Tilia cordata,13,569.19,27.9,1.6,0,32.6,0.5
1159,Pyrus calleryana,10,278.67,18.8,1.4,0,7.3,0.29
1160,Pyrus calleryana,12,512,29.3,1.9,0,16.1,0.42
1161,Pyrus calleryana,12,512,29.3,1.9,0,18.3,0.44
1162,Pyrus calleryana,12,512,29.3,1.9,0,15,0.41
1163,Acer pseudoplatanus,10,280.36,20.9,1.5,0,12.1,0.32
1164,Carpinus betulus,20,842.45,115.2,3.9,0,35.3,0.9
1165,Carpinus betulus,20,842.45,115.2,3.9,0.1,42.7,0.96
1166,Carpinus betulus,20,842.45,115.2,3.9,0.1,42.7,0.96
1167,Carpinus betulus,20,842.45,115.2,3.9,0,27,0.84
1168,Carpinus betulus,20,842.45,115.2,3.9,0,32.6,0.88
1169,Carpinus betulus,20,842.45,115.2,3.9,0,32.6,0.88
1170,Carpinus betulus,10,278.67,26.5,1.7,0,18.5,0.41
1171,Carpinus betulus,10,278.67,26.5,1.7,0,22.3,0.44
1172,Carpinus betulus,10,278.67,26.5,1.7,0,19.7,0.42
1173,Carpinus betulus,10,278.67,26.5,1.7,0,19.7,0.42
1174,Carpinus betulus,10,278.67,26.5,1.7,0,17.2,0.4
1175,Carpinus betulus,4,51.07,4.8,0.6,0,9.1,0.17
1176,Carpinus betulus,4,51.07,4.8,0.6,0,8.1,0.16
1177,Carpinus betulus,4,51.07,4.8,0.6,0,8.1,0.16
1178,Carpinus betulus,4,51.07,4.8,0.6,0,8.6,0.17
1179,Carpinus betulus,4,51.07,4.8,0.6,0,7,0.16
1180,Carpinus betulus,4,51.07,4.8,0.6,0,8.6,0.17
1181,Carpinus betulus,4,51.07,4.8,0.6,0,7,0.16
1182,Carpinus betulus,10,278.67,26.5,1.7,0,25.5,0.46
1183,Carpinus betulus,20,842.45,115.2,3.9,0,23.6,0.81
1184,Carpinus betulus,10,278.67,26.5,1.7,0,16.1,0.39
1185,Carpinus betulus,25,1132.87,189.3,5.3,0.1,84.7,1.49
1186,Carpinus betulus,35,1907.35,406.9,6.1,0.1,77.9,1.56
1187,Carpinus betulus,10,278.67,26.5,1.7,0.1,40.9,0.58
1188,Carpinus betulus,10,278.67,26.5,1.7,0,21.1,0.43
1189,Carpinus betulus,20,842.45,115.2,3.9,0.1,68.7,1.15
1190,Carpinus betulus,10,278.67,26.5,1.7,0,24.1,0.45
1191,Carpinus betulus,15,616.56,61.7,2.7,0.1,49.2,0.81
1192,Carpinus betulus,7,136.55,13.2,1.1,0,7,0.23
1193,Carpinus betulus,7,136.55,13.2,1.1,0,6.2,0.23
1194,Carpinus betulus,7,136.55,13.2,1.1,0,5.4,0.22
1195,Carpinus betulus,7,136.55,13.2,1.1,0,5.8,0.22
1196,Carpinus betulus,7,136.55,13.2,1.1,0,7,0.23
1197,Carpinus betulus,7,136.55,13.2,1.1,0,7,0.23
1198,Carpinus betulus,7,136.55,13.2,1.1,0,7,0.23
1199,Carpinus betulus,7,136.55,13.2,1.1,0,7,0.23
1200,Carpinus betulus,7,136.55,13.2,1.1,0,5.8,0.22
1201,Carpinus betulus,7,136.55,13.2,1.1,0,7,0.23
1202,Carpinus betulus,7,136.55,13.2,1.1,0,7,0.23
1203,Celtis australis,15,625.04,17.5,0.8,0,20.7,0.29
1204,Celtis australis,15,625.04,17.5,0.8,0,25.1,0.32
1205,Celtis australis,20,863.12,28.7,1,0,29.9,0.38
1206,Celtis australis,80,8849.73,308,1.2,0.2,158.9,1.39
1207,Celtis australis,20,863.12,28.7,1,0,24.3,0.34
1208,Celtis australis,20,863.12,28.7,1,0,24.3,0.34
1209,Celtis australis,20,863.12,28.7,1,0,21.5,0.32
1210,Celtis australis,15,625.04,17.5,0.8,0,16.9,0.26
1211,Cupressus sempervirens,15,589.38,72.1,2.9,0,2.7,0.49
1212,Cupressus sempervirens,15,589.38,72.4,2.9,0,5.7,0.51
1213,Cupressus sempervirens,10,270.44,33.9,1.9,0,5.2,0.34
1214,Cupressus sempervirens,20,817.28,127.1,3.9,0,9.4,0.69
1215,Diospyros kaki,30,1487.84,185.4,5.1,0.1,43,1.14
1217,Fraxinus,8,182.28,17.7,1.6,0,8,0.31
1218,Fraxinus,11,482.82,37.1,2.4,0,9.7,0.45
1219,Fraxinus ornus,7,139.56,14.5,1,0,12.1,0.25
1220,Fraxinus americana,20,869.24,100.4,3.7,0,28.5,0.81
1221,Fraxinus americana,8,190.82,11.4,1.1,0,8.3,0.23
1222,Fraxinus americana,5,74.54,3.7,0.6,0,8.6,0.16
1223,Fraxinus americana,10,298.16,19.3,1.4,0,22.3,0.4
1224,Fraxinus americana,10,298.16,19.3,1.4,0,17.2,0.36
1225,Fraxinus americana,5,74.54,3.7,0.6,0,8,0.15
1226,Fraxinus americana,20,869.24,100.4,3.7,0,28.5,0.81
1227,Fraxinus americana,20,869.24,100.4,3.7,0,22,0.76
1228,Fraxinus americana,15,627.55,50.7,2.5,0,22.5,0.57
1229,Fraxinus americana,20,869.24,100.4,3.7,0,28.5,0.81
1230,Fraxinus americana,10,298.16,19.3,1.4,0,17.3,0.36
1231,Fraxinus americana,10,298.16,19.3,1.4,0,19.5,0.38
1232,Fraxinus americana,20,869.24,100.4,3.7,0,25.2,0.79
1233,Fraxinus americana,10,298.16,19.3,1.4,0,19.5,0.38
1234,Fraxinus americana,20,869.24,100.4,3.7,0,22,0.76
1235,Fraxinus americana,20,869.24,100.4,3.7,0,23.6,0.77
1236,Fraxinus americana,20,869.24,100.4,3.7,0,28.5,0.81
1237,Fraxinus americana,10,298.16,19.3,1.4,0,15,0.35
1238,Fraxinus americana,20,869.24,100.4,3.7,0,22,0.76
1239,Fraxinus americana,10,298.16,19.3,1.4,0,18.4,0.37
1240,Fraxinus ornus,16.3,673.27,92.6,2.8,0,17.1,0.57
1241,Fraxinus excelsior,20,850.89,81.6,3.8,0,32.4,0.85
1242,Fraxinus excelsior,7,139.56,7.9,1,0,6.6,0.21
1243,Fraxinus excelsior,7,139.56,7.9,1,0,5.5,0.21
1244,Fraxinus excelsior,7,139.56,7.9,1,0,5.8,0.21
1245,Fraxinus excelsior,7,139.56,7.9,1,0,6.6,0.21
1246,Fraxinus excelsior,7,139.56,7.9,1,0,6.2,0.21
1247,Fraxinus excelsior,7,139.56,7.9,1,0,6.2,0.21
1248,Malus sylvestris,30,1487.84,280.5,7.1,0,31.6,1.38
1249,Malus sylvestris,20,842.45,104,4,0,13.2,0.74
1250,Morus nigra,6,100.32,3.1,0.5,0,11.4,0.17
1251,Morus nigra,6,100.32,3.1,0.5,0,11.4,0.17
1252,Morus nigra,6,100.32,3.1,0.5,0,11.4,0.17
1253,Morus nigra,6,100.32,3.1,0.5,0,11.4,0.17
1254,Morus nigra,13,544.27,20.1,1.5,0,21.2,0.41
1255,Populus nigra,18,609.55,52.3,2.9,0.1,68.6,0.99
1256,Populus nigra,25,814.3,118,4.8,0.1,45.8,1.11
1257,Populus nigra,25,814.3,118,4.8,0.1,40.5,1.07
1258,Populus nigra,20,661.25,67.9,3.4,0.1,42.9,0.87
1259,Populus nigra,20,661.25,67.9,3.4,0.1,57.3,0.98
1260,Populus nigra,20,661.25,67.9,3.4,0.1,74.4,1.11
1261,Populus nigra,20,661.25,67.9,3.4,0.1,70.1,1.08
1262,Populus nigra,20,661.25,67.9,3.4,0.1,74.4,1.11
1263,Populus nigra,20,661.25,67.9,3.4,0.1,65.8,1.05
1264,Populus nigra,30,1001.36,185.6,6.2,0.1,85.9,1.65
1265,Populus nigra,20,661.25,67.9,3.4,0.1,74.4,1.11
1266,Prunus domestica,15,579.86,68,3.4,0,14.1,0.66
1267,Prunus,15,579.86,68,3.4,0,16.8,0.68
1268,Prunus,10,213.61,25.3,1.9,0,18.9,0.45
1269,Prunus avium,14,551.17,48.2,2.6,0,26.6,0.62
1270,Prunus avium,12,499.72,33.1,2.1,0,23.7,0.52
1271,Prunus avium,8,136.71,12.3,1.2,0,20.5,0.35
1272,Prunus avium,8,136.71,12.3,1.2,0,17.1,0.32
1273,Prunus avium,30,1247.72,308.7,7.8,0,32.7,1.5
1274,Prunus domestica,20,753.01,137,5.2,0,14.7,0.95
1275,Prunus avium,7,104.67,8.9,1,0,16.2,0.28
1276,Prunus avium,7,104.67,8.9,1,0,19.6,0.31
1277,Prunus avium,20,753.01,115,4.4,0,26.7,0.9
1278,Prunus avium,25,975.63,198,6,0,28.9,1.18
1279,Prunus avium,10,213.61,21.3,1.6,0,10.4,0.34
1280,Prunus avium,7,104.67,8.9,1,0,19.6,0.31
1281,Prunus avium,20,753.01,115,4.4,0,13.7,0.8
1282,Prunus avium,10,213.61,21.3,1.6,0,13.1,0.36
1283,Prunus avium,10,213.61,21.3,1.6,0,11.5,0.35
1284,Prunus domestica,10,213.61,25.3,1.9,0,13.9,0.42
1285,Prunus avium,7,104.67,8.9,1,0,19.6,0.31
1286,Prunus avium,7,104.67,8.9,1,0,18.5,0.3
1287,Prunus avium,7,104.67,8.9,1,0,16.2,0.28
1288,Prunus domestica,10,213.61,25.3,1.9,0,13.9,0.42
1289,Prunus avium,15,579.86,57.1,2.9,0,17.3,0.6
1290,Prunus avium,20,753.01,115,4.4,0,17.8,0.83
1291,Prunus avium,20,753.01,115,4.4,0,32.1,0.94
1292,Quercus robur,9,284.77,27.3,2.3,0,5.1,0.41
1293,Quercus robur,25,1309.04,196.1,6.3,0.1,55.5,1.43
1294,Robinia pseudoacacia,15,562.29,35.3,2.2,0,19.2,0.5
1295,Robinia pseudoacacia,15,562.29,35.3,2.2,0,19.2,0.5
1296,Robinia pseudoacacia,15,562.29,35.3,2.2,0,20.4,0.51
1297,Robinia pseudoacacia,20,710.19,68.9,3.3,0,29.5,0.75
1298,Robinia pseudoacacia,15,562.29,35.3,2.2,0,26.7,0.56
1299,Robinia pseudoacacia,20,710.19,68.9,3.3,0,18.7,0.67
1300,Robinia pseudoacacia,20,710.19,68.9,3.3,0,20,0.68
1301,Robinia pseudoacacia,50,2484.96,629.1,12.5,0.1,41.2,2.32
1302,Sophora japonica,6,100.32,4.6,0.5,0.1,40.9,0.39
1303,Sophora japonica,13,544.27,24.3,1.3,0,14.7,0.32
1304,Sophora japonica,12,512,20.3,1.2,0,6.7,0.24
1305,Sophora japonica,13,544.27,24.3,1.3,0,9.2,0.28
1306,Sophora japonica,13,544.27,24.3,1.3,0,15.6,0.33
1307,Sophora japonica,13,544.27,24.3,1.3,0,12,0.3
1308,Sophora japonica,13,544.27,24.3,1.3,0,12.9,0.31
1309,Sophora japonica,13,544.27,24.3,1.3,0,13.8,0.32
1310,Sophora japonica,16,656.57,39.1,1.8,0,13,0.38
1311,Sophora japonica,16,656.57,39.1,1.8,0,18.1,0.42
1312,Sophora japonica,11,482.32,16.7,1.1,0,8.7,0.24
