,Tree ID,Species Name,Oxygen Production
,,,(kg/yr)
,2112,Celtis australis,2.60
,2113,Celtis australis,2.30
,2114,Celtis australis,2.60
,2115,Celtis australis,2.50
,2116,Celtis australis,1.10
,2117,Celtis australis,1.30
,2118,Celtis australis,1.80
,2119,Celtis australis,2.00
,2120,Celtis australis,1.30
,2121,Tilia cordata,6.50
,2122,Tilia cordata,3.40
,2123,Tilia cordata,5.10
,2124,Tilia cordata,3.00
,2125,Tilia cordata,6.50
,2126,Tilia cordata,1.80
,2127,Tilia cordata,1.80
,2128,Tilia cordata,5.10
,2129,Tilia cordata,6.00
,2130,Tilia cordata,2.20
,2131,Tilia cordata,1.80
,2132,Tilia cordata,6.00
,2133,Tilia cordata,1.50
,2134,Tilia cordata,8.00
,2135,Celtis australis,1.30
,2136,Celtis australis,1.60
,2137,Celtis australis,1.30
,2138,Celtis australis,1.80
,2139,Celtis australis,1.70
,2140,Celtis australis,2.60
,2141,Celtis australis,2.50
,2142,Celtis australis,2.80
,2143,Tilia cordata,3.80
,2144,Tilia cordata,5.60
,2145,Tilia cordata,5.10
,2146,Tilia cordata,4.20
,2147,Carpinus betulus,5.60
,2148,Carpinus betulus,5.60
,2149,Carpinus betulus,4.50
,2150,Carpinus betulus,5.00
,2151,Carpinus betulus,3.50
,2152,Carpinus betulus,4.00
,2153,Carpinus betulus,4.50
,2154,Platanus x hispanica,5.20
,2155,Platanus x hispanica,12.60
,2156,Platanus x hispanica,11.70
,2157,Platanus x hispanica,9.40
,2158,Platanus x hispanica,10.10
,2159,Platanus x hispanica,5.90
,2160,Platanus x hispanica,7.90
,2161,Platanus x hispanica,22.80
,2162,Platanus x hispanica,22.80
,2163,Platanus x hispanica,12.60
,2164,Platanus x hispanica,2.50
,2165,Platanus x hispanica,21.80
,2166,Platanus x hispanica,11.70
,2167,Platanus x hispanica,17.90
,2168,Platanus x hispanica,12.60
,2169,Platanus x hispanica,18.80
,2170,Platanus x hispanica,7.20
,2171,Celtis australis,1.30
,2172,Celtis australis,2.00
,2173,Celtis australis,2.10
,2174,Platanus x hispanica,10.10
,2175,Platanus x hispanica,17.90
,2176,Platanus x hispanica,20.80
,2177,Platanus x hispanica,9.40
,2178,Platanus x hispanica,9.40
,2179,Platanus x hispanica,12.60
,2180,Platanus x hispanica,14.30
,2181,Platanus x hispanica,14.30
,2182,Platanus x hispanica,11.70
,2183,Platanus x hispanica,14.30
,2184,Platanus x hispanica,18.80
,2185,Platanus x hispanica,9.40
,2186,Tilia cordata,10.20
,2187,Tilia cordata,7.00
,2188,Tilia cordata,5.60
,2189,Tilia cordata,5.60
,2190,Tilia cordata,6.00
,2191,Tilia cordata,4.70
,2192,Tilia cordata,4.20
,2193,Tilia cordata,4.20
,2194,Tilia cordata,5.10
,2195,Tilia cordata,4.70
,2196,Tilia cordata,6.50
,2197,Tilia cordata,1.50
,2198,Tilia cordata,4.20
,2199,Tilia cordata,1.50
,2200,Tilia cordata,3.00
,2201,Tilia cordata,1.80
,2202,Tilia cordata,3.80
,2203,Tilia cordata,3.00
,2204,Tilia cordata,3.00
,2205,Tilia cordata,7.00
,2206,Tilia cordata,2.20
,2207,Tilia cordata,5.60
,2208,Tilia cordata,5.60
,2209,Tilia cordata,1.80
,2210,Tilia cordata,1.80
,2211,Tilia cordata,6.50
,2212,Tilia cordata,5.60
,2213,Tilia cordata,1.80
,2214,Tilia cordata,1.80
,2215,Tilia cordata,1.80
,2216,Tilia cordata,6.00
,2217,Tilia cordata,6.00
,2218,Tilia cordata,3.80
,2219,Tilia cordata,6.50
,2220,Tilia platyphyllos,4.20
,2221,Tilia platyphyllos,3.00
,2222,Tilia platyphyllos,3.40
,2223,Tilia platyphyllos,5.60
,2224,Tilia platyphyllos,3.80
,2225,Tilia platyphyllos,3.80
,2226,Tilia platyphyllos,5.10
,2227,Tilia platyphyllos,3.80
,2228,Tilia platyphyllos,3.80
,2229,Tilia platyphyllos,3.00
,2230,Tilia platyphyllos,3.00
,2231,Tilia platyphyllos,3.40
,2232,Tilia platyphyllos,3.80
,2233,Tilia platyphyllos,3.00
,2234,Tilia platyphyllos,5.10
,2235,Tilia platyphyllos,5.10
,2236,Tilia platyphyllos,5.10
,2237,Tilia platyphyllos,6.50
,2238,Tilia platyphyllos,6.50
,2239,Tilia platyphyllos,5.60
,2240,Fraxinus excelsior,8.80
,2241,Fraxinus excelsior,7.60
,2242,Fraxinus excelsior,5.20
,2244,Fraxinus excelsior,11.70
,2245,Fraxinus excelsior,6.00
,2246,Fraxinus excelsior,11.50
,2247,Fraxinus excelsior,13.00
,2248,Fraxinus excelsior,13.00
,2249,Fraxinus excelsior,9.80
,2250,Fraxinus excelsior,13.00
,2251,Fraxinus excelsior,9.60
,2252,Fraxinus excelsior,8.80
,2253,Fraxinus excelsior,9.00
,2254,Fraxinus excelsior,7.00
,2255,Fraxinus excelsior,8.40
,2256,Fraxinus excelsior,10.10
,2257,Fraxinus excelsior,8.80
,2258,Fraxinus excelsior,4.10
,2259,Fraxinus excelsior,4.10
,2260,Platanus x hispanica,4.10
,2261,Platanus x hispanica,4.10
,2262,Platanus x hispanica,6.50
,2263,Platanus x hispanica,6.50
,2264,Platanus x hispanica,5.90
,2265,Platanus x hispanica,5.90
,2266,Platanus x hispanica,5.90
,2267,Platanus x hispanica,5.90
,2268,Platanus x hispanica,5.90
,2269,Platanus x hispanica,5.90
,2270,Platanus x hispanica,4.10
,2271,Platanus x hispanica,4.10
,2272,Platanus x hispanica,7.20
,2273,Platanus x hispanica,5.90
,2274,Platanus x hispanica,7.20
,2275,Platanus x hispanica,7.20
,2276,Platanus x hispanica,7.20
,2277,Platanus x hispanica,4.10
,2278,Platanus x hispanica,4.10
,2279,Platanus x hispanica,4.10
,2280,Platanus x hispanica,4.60
,2281,Platanus x hispanica,5.20
,2282,Platanus x hispanica,5.20
,2283,Platanus x hispanica,4.60
,2284,Platanus x hispanica,4.60
,2285,Platanus x hispanica,4.60
,2286,Prunus serrulata,20.10
,2287,Platanus x hispanica,4.10
,2288,Platanus x hispanica,4.10
,2289,Platanus x hispanica,4.10
,2290,Prunus serrulata,11.00
,2291,Prunus serrulata,11.00
,2292,Prunus serrulata,15.90
,2293,Prunus serrulata,15.90
,2295,Acer campestre,2.10
,2296,Acer campestre,1.80
,2297,Fraxinus ornus,2.60
,2298,Fraxinus ornus,2.10
,2299,Fraxinus ornus,2.50
,2300,Fraxinus ornus,3.00
,2301,Fraxinus ornus,2.60
,2302,Fraxinus ornus,2.60
,2303,Koelreuteria paniculata,1.20
,2304,Malus,1.90
,2305,Metasequoia glyptostroboides,1.40
,2306,Metasequoia glyptostroboides,1.40
,2307,Morus nigra,1.70
,2308,Morus nigra,1.70
,2309,Morus nigra,1.70
,2310,Morus nigra,0.50
,2311,Ostrya carpinifolia,2.80
,2312,Ostrya carpinifolia,2.80
,2313,Pinus nigra,4.60
,2314,Pinus nigra,4.30
,2315,Pinus nigra,4.50
,2316,Pinus nigra,5.10
,2317,Pinus nigra,4.00
,2318,Pinus nigra,3.10
,2319,Pinus nigra,3.10
,2320,Pinus nigra,4.90
,2321,Pinus nigra,5.20
,2322,Pinus nigra,6.00
,2323,Pinus nigra,6.00
,2324,Pinus nigra,5.10
,2325,Populus nigra,16.60
,2326,Populus nigra,16.60
,2327,Populus nigra,16.60
,2328,Populus nigra,16.60
,2329,Populus nigra,7.80
,2330,Populus nigra,7.80
,2331,Populus nigra,12.70
,2332,Populus nigra,12.70
,2333,Populus nigra,12.70
,2334,Populus nigra,12.70
,2335,Populus nigra,12.70
,2336,Populus nigra,12.70
,2337,Populus nigra,12.70
,2338,Populus nigra,12.70
,2339,Populus nigra,12.70
,2340,Populus nigra,12.70
,2341,Populus nigra,12.70
,2342,Populus nigra,12.70
,2343,Populus nigra,12.70
,2344,Prunus avium,5.60
,2345,Prunus avium,5.60
,2346,Prunus avium,7.00
,2347,Prunus avium,5.60
,2348,Prunus avium,3.20
,2349,Prunus avium,3.20
,2350,Prunus avium,1.60
,2351,Prunus avium,4.30
,2352,Prunus avium,4.30
,2353,Prunus avium,2.60
,2354,Prunus avium,2.60
,2355,Prunus avium,4.30
,2356,Prunus avium,2.60
,2357,Prunus avium,2.60
,2358,Prunus avium,2.60
,2359,Prunus avium,4.30
,2360,Prunus avium,4.30
,2361,Prunus avium,2.60
,2362,Prunus avium,2.60
,2363,Prunus avium,2.60
,2364,Prunus avium,2.60
,2365,Prunus avium,2.60
,2366,Prunus avium,4.30
,2367,Prunus avium,4.30
,2368,Prunus avium,2.10
,2369,Prunus avium,2.10
,2370,Prunus avium,2.10
,2371,Prunus avium,2.10
,2372,Prunus avium,2.10
,2373,Prunus avium,2.10
,2374,Prunus avium,2.10
,2375,Prunus avium,2.10
,2376,Prunus avium,2.10
,2377,Prunus avium,2.10
,2378,Prunus avium,2.10
,2379,Prunus avium,2.10
,2380,Prunus avium,1.20
,2381,Prunus avium,0.80
,2382,Prunus avium,3.20
,2383,Prunus avium,2.10
,2384,Prunus avium,2.60
,2385,Prunus avium,2.60
,2386,Prunus avium,2.60
,2387,Prunus avium,2.60
,2388,Prunus avium,2.60
,2389,Prunus avium,2.60
,2390,Prunus avium,2.60
,2391,Prunus avium,2.60
,2392,Prunus avium,2.60
,2393,Prunus avium,2.60
,2394,Prunus avium,2.60
,2395,Prunus avium,2.60
,2396,Prunus avium,2.60
,2397,Prunus avium,2.60
,2398,Prunus avium,11.60
,2399,Prunus avium,2.60
,2400,Prunus avium,2.60
,2401,Quercus robur,4.80
,2402,Quercus robur,4.10
,2403,Quercus robur,3.50
,2404,Quercus robur,4.80
,2405,Quercus robur,3.50
,2406,Quercus robur,4.10
,2407,Quercus robur,3.50
,2408,Quercus robur,4.80
,2409,Quercus robur,5.40
,2410,Quercus robur,4.80
,2411,Quercus robur,4.10
,2412,Quercus robur,4.80
,2413,Quercus robur,4.10
,2414,Quercus robur,4.10
,2415,Quercus robur,4.80
,2416,Quercus robur,4.10
,2417,Quercus rubra,4.10
,2418,Quercus rubra,5.80
,2419,Quercus rubra,5.80
,2420,Quercus rubra,5.80
,2421,Quercus rubra,0.70
,2422,Quercus rubra,0.70
,2423,Quercus rubra,3.60
,2424,Sophora japonica,2.80
,2425,Quercus rubra,4.60
,2426,Quercus rubra,0.70
,2427,Quercus rubra,1.00
,2428,Quercus rubra,0.70
,2429,Quercus rubra,1.70
,2430,Quercus rubra,1.70
,2431,Robinia pseudoacacia,5.90
,2432,Robinia pseudoacacia,4.40
,2433,Robinia pseudoacacia,4.40
,2434,Tilia,22.50
,2435,Tilia,22.50
,2436,Celtis australis,2.20
,2437,Celtis australis,2.20
,2438,Celtis australis,2.10
,2439,Celtis australis,2.10
,2440,Celtis australis,1.80
,2441,Celtis australis,2.00
,2442,Celtis australis,2.00
,2443,Celtis australis,2.20
,2444,Celtis australis,2.20
,2445,Celtis australis,2.20
,2446,Celtis australis,2.10
,2447,Celtis australis,2.10
,2448,Celtis australis,1.80
,2449,Celtis australis,2.10
,2450,Celtis australis,2.10
,2451,Celtis australis,2.10
,2452,Celtis australis,1.80
,2453,Celtis australis,2.10
,2454,Celtis australis,1.80
,2455,Celtis australis,2.10
,2456,Celtis australis,2.10
,2457,Celtis australis,1.80
,2458,Celtis australis,2.00
,2459,Celtis australis,2.10
,2460,Celtis australis,2.00
,2461,Alnus,3.60
,2462,Alnus,3.60
,2463,Alnus,4.80
,2464,Alnus,3.60
,2465,Alnus,3.60
,2466,Alnus,3.60
,2467,Alnus,3.60
,2468,Alnus,3.60
,2469,Alnus,3.60
,2470,Alnus,3.60
,2471,Alnus,3.60
,2472,Alnus,3.60
,2473,Alnus,3.60
,2474,Alnus,3.60
,2475,Alnus,1.80
,2476,Alnus,3.00
,2477,Alnus,4.20
,2478,Alnus,3.00
,2479,Alnus,3.30
,2480,Alnus,3.60
,2481,Alnus,3.60
,2482,Salix babylonica,41.80
,2483,Salix babylonica,36.30
,2484,Salix babylonica,31.10
,2485,Salix babylonica,32.80
,2486,Salix babylonica,27.70
,2487,Salix babylonica,24.50
,2488,Salix babylonica,24.50
,2489,Salix babylonica,24.50
,2490,Sophora japonica,4.70
,2491,Sophora japonica,2.80
,2492,Sophora japonica,2.80
,2493,Sophora japonica,2.80
,2494,Sophora japonica,2.80
,2495,Sophora japonica,2.80
,2496,Sophora japonica,1.10
,2497,Sophora japonica,1.10
,2498,Sophora japonica,1.10
,2499,Sophora japonica,1.10
,2500,Sophora japonica,1.60
,2501,Sophora japonica,1.60
,2502,Sophora japonica,1.60
,2503,Sophora japonica,1.60
,2504,Sophora japonica,1.90
,2505,Sophora japonica,1.60
,2506,Sophora japonica,1.90
,2507,Sophora japonica,1.60
,2508,Sophora japonica,1.60
,2509,Sophora japonica,1.60
,2510,Sophora japonica,1.30
,2511,Sophora japonica,1.90
,2512,Sophora japonica,1.60
,2513,Sophora japonica,1.90
,2514,Sophora japonica,1.60
,2515,Sophora japonica,1.60
,2516,Sophora japonica,1.60
,2517,Sophora japonica,1.60
,2518,Sophora japonica,1.60
,2519,Sophora japonica,1.60
,2520,Sophora japonica,2.50
,2521,Sophora japonica,2.50
,2522,Sophora japonica,1.30
,2523,Sophora japonica,1.30
,2524,Sophora japonica,1.30
,2525,Sophora japonica,1.30
,2526,Sophora japonica,1.30
,2527,Sophora japonica,1.30
,2528,Sophora japonica,5.10
,2529,Sophora japonica,3.90
,2530,Sophora japonica,3.50
,2531,Sophora japonica,1.10
,2532,Sophora japonica,4.30
,2533,Sophora japonica,1.90
,2534,Sophora japonica,1.60
,2535,Sophora japonica,3.90
,2536,Sophora japonica,1.90
,2537,Sophora japonica,3.50
,2538,Sophora japonica,1.90
,2539,Sophora japonica,2.20
,2540,Sophora japonica,3.90
,2541,Sophora japonica,4.70
,2542,Sophora japonica,1.90
,2543,Sophora japonica,1.90
,2544,Sophora japonica,3.90
,2545,Sophora japonica,1.90
,2546,Sophora japonica,1.90
,2547,Sophora japonica,2.50
,2548,Sophora japonica,2.50
,2549,Sophora japonica,2.50
,2550,Sophora japonica,1.90
,2551,Sophora japonica,1.60
,2552,Sophora japonica,4.70
,2553,Sophora japonica,3.50
,2554,Sophora japonica,1.60
,2555,Sophora japonica,3.50
,2556,Sophora japonica,3.20
,2557,Sophora japonica,3.20
,2558,Sophora japonica,3.20
,2559,Sophora japonica,3.20
,2560,Sophora japonica,0.80
,2561,Sophora japonica,5.10
,2562,Sophora japonica,1.90
,2563,Sophora japonica,1.30
,2564,Sophora japonica,1.30
,2565,Sophora japonica,4.70
,2566,Sophora japonica,2.80
,2567,Sophora japonica,2.80
,2568,Sophora japonica,1.60
,2569,Sophora japonica,1.90
,2570,Sophora japonica,1.60
,2571,Sophora japonica,2.80
,2572,Sophora japonica,0.80
,2573,Sophora japonica,1.30
,2574,Sophora japonica,1.90
,2575,Sophora japonica,2.50
,2576,Sophora japonica,1.90
,2577,Sophora japonica,2.20
,2578,Sophora japonica,5.50
,2579,Sophora japonica,4.30
,2580,Sophora japonica,3.90
,2581,Sophora japonica,5.50
,2582,Sophora japonica,3.50
,2583,Sophora japonica,6.00
,2584,Sophora japonica,2.20
,2585,Sophora japonica,4.30
,2586,Sophora japonica,4.30
,2587,Sophora japonica,3.20
,2588,Sophora japonica,3.20
,2589,Sophora japonica,3.20
,2590,Sophora japonica,3.20
,2591,Sophora japonica,3.20
,2592,Sophora japonica,2.20
,2593,Sophora japonica,2.20
,2594,Sophora japonica,2.20
,2595,Sophora japonica,3.90
,2596,Sophora japonica,22.10
,2597,Sophora japonica,4.30
,2598,Sophora japonica,4.30
,2599,Sophora japonica,3.90
,2600,Sophora japonica,3.90
,2601,Sophora japonica,2.80
,2602,Sophora japonica,4.30
,2603,Sophora japonica,4.70
,2604,Sophora japonica,3.50
,2605,Sophora japonica,3.90
,2606,Sophora japonica,3.50
,2607,Sophora japonica,3.90
,2608,Sophora japonica,3.20
,2609,Sophora japonica,3.90
,2610,Sophora japonica,3.50
,2611,Sophora japonica,3.50
,2612,Sophora japonica,3.50
,2613,Sophora japonica,3.90
,2614,Sophora japonica,4.70
,2615,Sophora japonica,4.30
,2616,Sophora japonica,1.90
,2617,Sophora japonica,4.30
,2618,Sophora japonica,4.70
,2619,Sophora japonica,4.70
,2620,Sophora japonica,3.90
,2621,Sophora japonica,3.90
,2622,Sophora japonica,3.20
,2623,Celtis australis,2.00
,2624,Sophora japonica,3.50
,2625,Sophora japonica,3.20
,2626,Celtis australis,1.70
,2627,Celtis australis,2.00
,2628,Celtis australis,1.70
,2629,Celtis australis,2.10
,2630,Celtis australis,2.00
,2631,Celtis australis,2.00
,2632,Celtis australis,2.00
,2633,Sophora japonica,5.50
,2634,Sophora japonica,5.50
,2635,Sophora japonica,3.90
,2636,Sophora japonica,3.90
,2637,Sophora japonica,3.90
,2638,Sophora japonica,3.90
,2639,Thuja occidentalis,11.50
,2640,Acer campestre,1.20
,2641,Acer campestre,1.80
,2642,Acer campestre,1.80
,2643,Acer campestre,1.80
,2644,Acer campestre,1.50
,2645,Acer campestre,1.90
,2646,Pinus,7.40
,2647,Tilia x europaea,7.10
,2648,Tilia x europaea,7.10
,2649,Tilia x europaea,7.10
,2650,Tilia x europaea,7.10
,2651,Tilia x europaea,7.10
,2652,Tilia x europaea,7.10
,2653,Tilia x europaea,8.00
,2654,Tilia x europaea,6.10
,2655,Tilia x europaea,6.10
,2656,Tilia x europaea,7.10
,2657,Tilia x europaea,7.10
,2658,Tilia x europaea,7.10
,2659,Tilia x europaea,6.10
,2660,Tilia x europaea,5.20
,2661,Tilia x europaea,7.10
,2662,Tilia x europaea,7.10
,2663,Tilia x europaea,6.10
,2664,Tilia x europaea,6.10
,2665,Tilia x europaea,6.10
,2666,Tilia x europaea,7.10
,2667,Tilia x europaea,6.10
,2668,Tilia x europaea,7.10
,2669,Tilia x europaea,7.10
,2670,Tilia x europaea,7.10
,2671,Tilia x europaea,7.10
,2672,Tilia x europaea,7.10
,2673,Tilia x europaea,7.10
,2674,Tilia x europaea,7.10
,2675,Tilia x europaea,5.20
,2676,Tilia x europaea,7.10
,2677,Tilia x europaea,5.20
,2678,Tilia x europaea,6.10
,2679,Tilia x europaea,6.10
,2680,Tilia x europaea,7.10
,2681,Tilia x europaea,7.10
,2682,Tilia x europaea,7.10
,2683,Tilia x europaea,6.10
,2684,Tilia x europaea,6.10
,2685,Tilia x europaea,5.20
,2686,Tilia x europaea,5.20
,2687,Tilia x europaea,7.10
,2688,Tilia x europaea,6.10
,2689,Tilia x europaea,6.10
,2690,Tilia x europaea,6.10
,2691,Tilia x europaea,6.10
,2692,Tilia x europaea,8.00
,2693,Tilia x europaea,8.00
,2694,Tilia x europaea,6.10
,2695,Tilia x europaea,6.10
,2696,Tilia x europaea,6.10
,2697,Tilia x europaea,5.20
,2698,Tilia x europaea,6.10
,2699,Tilia x europaea,6.10
,2700,Tilia x europaea,6.10
,2701,Tilia x europaea,9.00
,2702,Tilia x europaea,9.00
,2703,Tilia x europaea,6.10
,2704,Acer tataricum ssp. ginnala,3.30
,2705,Acer tataricum ssp. ginnala,3.30
,2706,Acer tataricum ssp. ginnala,3.30
,2707,Acer tataricum ssp. ginnala,3.30
,2708,Platanus x acerifolia 'Bloodgood',3.50
,2709,Platanus x acerifolia 'Bloodgood',3.50
,2710,Platanus x acerifolia 'Bloodgood',3.50
,2711,Platanus x acerifolia 'Bloodgood',3.50
,2712,Pyrus communis,1.50
,2713,Pyrus communis,1.50
,2714,Pyrus communis,1.50
,2715,Pyrus communis,1.00
,2716,Parrotia persica,2.10
,2717,Parrotia persica,2.10
,2718,Parrotia persica,2.10
,2719,Parrotia persica,2.40
,2720,Parrotia persica,2.10
,2721,Parrotia persica,2.80
,2722,Parrotia persica,2.10
,2723,Parrotia persica,2.40
,2724,Parrotia persica,2.10
,2725,Parrotia persica,2.10
,2726,Prunus dulcis,2.50
,2727,Prunus dulcis,2.50
,2728,Prunus dulcis,2.50
,2729,Prunus dulcis,2.50
,2730,Prunus dulcis,2.50
,2731,Prunus dulcis,2.50
,2732,Prunus dulcis,2.50
,2733,Prunus dulcis,2.50
,2734,Prunus dulcis,2.50
,2735,Prunus dulcis,2.50
,2736,Prunus dulcis,2.50
,2737,Prunus dulcis,2.50
,2738,Prunus dulcis,2.50
,2739,Prunus dulcis,2.50
,2740,Prunus dulcis,2.50
,2741,Prunus dulcis,2.50
,2742,Prunus dulcis,2.50
,2743,Prunus dulcis,1.40
,2744,Prunus dulcis,1.40
,2754,Fagus,23.40
,2755,Fagus,10.60
,2756,Fagus,10.60
,2757,Fagus,10.60
,2763,Acer campestre,2.00
,2764,Acer campestre,2.00
,2795,Parrotia persica,2.80
,2796,Parrotia persica,2.10
,2797,Parrotia persica,2.80
,2798,Fraxinus excelsior,6.90
,2799,Picea abies,11.20
,2800,Picea abies,11.20
,2801,Picea abies,3.00
,2803,Pyrus calleryana,3.30
,2804,Pyrus calleryana,3.30
,2805,Pyrus calleryana,5.00
,2806,Pyrus calleryana,5.00
,2807,Pyrus calleryana,3.30
,2808,Pyrus calleryana,5.00
,2809,Pyrus calleryana,2.80
,2810,Pyrus calleryana,5.00
,2821,Pyrus calleryana,8.90
,2822,Pyrus calleryana,7.50
,2823,Prunus avium,2.10
,2824,Celtis australis,0.90
,2849,Pyrus calleryana,4.40
,2850,Pyrus calleryana,5.60
,2851,Pyrus calleryana,5.60
,2852,Pyrus calleryana,3.90
,2853,Pyrus calleryana,4.40
,2854,Sequoia sempervirens,10.10
,2855,Platanus x hispanica,82.60
,2885,Sophora japonica,9.30
,2886,Cedrus atlantica,19.60
,2911,Fraxinus excelsior,43.90
,2912,Fraxinus excelsior,31.20
,2913,Ulmus pumila,34.60
,2914,Cedrus atlantica,20.80
,2915,Cedrus deodara,40.70
,2924,Picea abies,8.50
,2926,Picea abies,4.90
,2928,Platanus x hispanica,68.40
,2929,Acer pseudoplatanus,20.20
,2930,Platanus x hispanica,75.40
,2931,Populus alba,30.20
,2932,Aesculus hippocastanum,36.60
,2933,Tilia x europaea,70.30
,2934,Aesculus hippocastanum,47.90
,2935,Populus alba,81.60
,2936,Acer platanoides,17.10
,2938,Betula pendula,31.20
,2939,Betula pendula,8.70
,2940,Acer platanoides,29.20
,2941,Fraxinus excelsior,9.30
,2942,Cedrus deodara,53.50
,2943,Cedrus deodara,56.80
,2944,Acer platanoides,47.70
,2945,Picea abies,11.20
,2946,Picea abies,11.20
,2947,Picea abies,5.30
,2948,Catalpa bignonioides,18.40
,2949,Aesculus hippocastanum,47.70
,2973,Quercus ilex,11.60
,2974,Quercus ilex,11.60
,2975,Quercus ilex,11.60
,2978,Aesculus hippocastanum,39.50
,2981,Pinus wallichiana,18.00
,2984,Acer campestre,2.00
,2985,Acer campestre,2.00
,2986,Acer campestre,2.00
,2987,Acer campestre,2.00
,2988,Acer campestre,2.00
,2989,Acer campestre,2.00
,2990,Acer campestre,2.00
,2991,Acer campestre,2.00
,2992,Acer campestre,2.00
,2993,Acer campestre,2.00
,2994,Acer campestre,3.40
,2995,Acer campestre,3.40
,3046,Celtis australis,2.40
,3047,Celtis australis,2.80
,3048,Celtis australis,2.90
,3049,Celtis australis,3.90
,3050,Celtis australis,3.40
,3051,Celtis australis,3.40
,3052,Celtis australis,3.40
,3053,Celtis australis,3.80
,3054,Quercus robur,12.70
,3055,Quercus robur,16.10
,3056,Quercus robur,14.10
,3084,Celtis australis,3.40
,3085,Celtis australis,2.60
,3086,Tilia cordata,10.20
,3087,Tilia cordata,10.20
,3088,Celtis australis,3.10
,3089,Celtis australis,3.10
,3090,Celtis australis,3.40
,3091,Celtis australis,3.30
,3092,Celtis australis,3.10
,3093,Celtis australis,2.50
,3094,Populus alba,58.00
,3763,Celtis australis,2.80
,3764,Celtis australis,2.80
,3765,Celtis australis,2.30
,3766,Fraxinus angustifolia,2.30
,3767,Fraxinus angustifolia,2.30
,3768,Quercus robur,2.80
,3769,Quercus robur,3.50
,3770,Quercus robur,3.50
,3771,Quercus robur,2.80
,3772,Quercus robur,4.80
,3773,Quercus robur,3.50
,3774,Quercus robur,4.10
,3775,Quercus robur,3.50
,3776,Quercus robur,4.80
,3777,Quercus robur,3.50
,3778,Quercus robur,3.50
,3779,Quercus robur,4.80
,3780,Quercus robur,4.10
,3781,Quercus robur,4.80
,3782,Quercus robur,3.50
,3783,Quercus robur,4.80
,3784,Quercus robur,3.50
,3785,Quercus robur,3.50
,3786,Quercus robur,2.80
,3787,Quercus robur,4.10
,3788,Quercus robur,3.50
,3789,Quercus robur,3.50
,3790,Quercus robur,3.50
,3791,Quercus robur,3.50
,3792,Quercus robur,3.50
,3793,Quercus robur,3.50
,3794,Quercus robur,4.10
,3795,Quercus robur,4.10
,3796,Quercus robur,4.10
,3797,Quercus robur,4.10
,3798,Quercus robur,4.10
,3799,Quercus robur,3.50
,3800,Quercus robur,4.10
,3801,Celtis australis,2.60
,3802,Acer campestre,1.60
,3803,Acer campestre,1.60
,3804,Acer campestre,1.60
,3805,Platanus x acerifolia 'Bloodgood',93.10
,3806,Platanus x acerifolia 'Bloodgood',80.20
,3809,Fraxinus ornus,11.20
,3810,Celtis australis,5.10
,3811,Pinus nigra,9.80
,3812,Juglans regia,23.10
,3813,Quercus robur,8.80
,3814,Quercus robur,12.70
,3815,Quercus robur,13.40
,3816,Quercus robur,13.40
,3817,Quercus robur,13.40
,3820,Celtis australis,4.80
,3821,Celtis australis,4.80
,3822,Celtis australis,4.70
,3823,Celtis australis,4.80
,3824,Pinus,24.00
,3825,Quercus rubra,4.10
,3826,Quercus rubra,4.60
,3827,Quercus rubra,4.60
,3829,Celtis australis,2.50
,3830,Carpinus betulus,8.60
,3831,Quercus rubra,3.10
,3832,Quercus rubra,4.60
,3833,Quercus rubra,5.80
,3834,Quercus rubra,5.80
,3836,Quercus rubra,6.30
,3837,Quercus rubra,6.90
,3838,Quercus rubra,5.20
,3839,Quercus rubra,8.20
,3840,Quercus rubra,2.20
,3841,Quercus rubra,2.20
,3842,Quercus rubra,2.20
,3843,Fraxinus,5.40
,3844,Fraxinus,7.10
,3845,Fraxinus,8.70
,3846,Fraxinus,7.80
,3847,Quercus,15.60
